X	Y	Z	Ni(%)			
613.44	870	41.03	0.831
613.44	870	40.03	0.994
613.44	870	39.03	0.963
613.44	870	38.03	1.24
613.44	870	37.03	1.01
613.44	870	36.03	0.995
613.44	870	35.03	1.015
613.44	870	34.03	1.59
613.44	870	33.03	1.275
613.44	870	27.03	0.98
613.44	870	26.03	0.935
613.44	870	25.03	0.603
613.44	870	24.03	0.923
613.44	870	23.03	0.913
613.44	870	22.03	0.921
613.44	870	21.03	0.883
678.63	915	83.48	0.266
678.63	915	82.48	0.251
678.63	915	81.48	0.279
678.63	915	80.48	0.335
678.63	915	75.48	0.625
678.63	915	74.48	0.517
678.63	915	73.48	0.476
678.63	915	72.48	0.335
678.63	915	71.48	0.408
678.63	915	70.48	0.407
678.63	915	69.48	0.378
678.63	915	68.48	0.384
678.63	915	67.48	0.514
678.63	915	66.48	0.41
678.63	915	65.48	0.562
678.63	915	64.48	0.345
678.63	915	63.48	0.321
678.63	915	62.48	0.328
678.63	915	61.48	0.323
678.63	915	60.48	0.347
678.63	915	59.48	0.398
678.63	915	58.48	0.404
678.63	915	57.48	0.298
678.63	915	56.48	0.449
678.63	915	55.48	0.554
678.63	915	54.48	0.421
678.63	915	53.48	0.498
678.63	915	52.48	0.515
678.63	915	51.48	0.635
678.63	915	50.48	1.072
678.63	915	49.48	0.745
678.63	915	48.48	0.718
678.63	915	47.48	0.682
678.63	915	46.48	0.329
678.63	915	45.48	1.318
678.63	915	44.48	0.608
678.63	915	43.48	0.913
678.63	915	42.48	0.656
678.63	915	41.48	0.765
678.63	915	40.48	0.801
678.63	915	39.48	0.918
678.63	915	38.48	1.072
678.63	915	37.48	0.91
678.63	915	36.48	0.807
678.63	915	35.48	0.366
678.63	915	34.48	0.825
678.63	915	33.48	1.103
678.63	915	32.48	0.806
678.63	915	31.48	0.703
678.63	915	30.48	0.702
678.63	915	29.48	0.576
678.63	915	28.48	0.539
678.63	915	27.48	0.911
678.63	915	26.48	0.705
678.63	915	25.48	0.825
678.63	915	24.48	0.559
678.63	915	23.48	0.554
678.63	915	22.48	0.423
678.63	915	21.48	0.471
678.63	915	20.48	0.389
678.63	915	19.48	0.96
678.63	915	18.48	0.676
678.63	915	17.48	1.218
598.56	770	96.99	0.486
598.56	770	95.99	0.32
598.56	770	94.99	0.315
598.56	770	93.99	0.242
598.56	770	92.99	0.24
598.56	770	91.99	0.283
598.56	770	90.99	0.309
598.56	770	89.99	0.323
598.56	770	88.99	0.345
598.56	770	87.99	0.458
598.56	770	86.99	0.782
598.56	770	85.99	0.567
598.56	770	84.99	0.299
598.56	770	83.99	0.319
598.56	770	82.99	0.07
598.56	770	81.99	0.091
598.56	770	80.99	0.08
598.56	770	79.99	0.04
598.56	770	78.99	0.076
598.56	770	77.99	0.038
598.56	770	76.99	0.103
598.56	770	75.99	0.089
598.56	770	74.99	0.092
598.56	770	58.99	0.563
598.56	770	57.99	0.671
598.56	770	56.99	0.883
598.56	770	55.99	0.43
598.56	770	54.99	0.49
598.56	770	53.99	0.454
598.56	770	52.99	0.797
598.56	770	51.99	0.458
598.56	770	50.99	0.394
598.56	770	49.99	0.61
598.56	770	48.99	0.482
598.56	770	47.99	0.327
598.56	770	46.99	0.333
598.56	770	45.99	0.28
598.56	770	44.99	0.361
598.56	770	43.99	0.356
598.56	770	42.99	1.224
598.56	770	41.99	1.144
598.56	770	40.99	0.946
598.56	770	39.99	0.932
598.56	770	38.99	0.611
598.56	770	37.99	0.973
598.56	770	36.99	2.47
598.56	770	35.99	1.899
598.56	770	34.99	1.036
598.56	770	33.99	0.933
598.56	770	32.99	0.609
598.56	770	31.99	0.818
598.56	770	30.99	0.596
598.56	770	29.99	0.6
598.56	770	28.99	1.507
598.56	770	27.99	0.514
598.56	770	26.99	0.58
598.56	770	25.99	0.891
598.56	770	24.99	0.745
598.56	770	23.99	1.86
598.56	770	22.99	1.427
598.56	770	21.99	1.222
598.56	770	20.99	1.763
598.56	770	19.99	0.691
598.56	770	18.99	2.04
598.56	770	17.99	1.469
598.56	770	16.99	0.774
598.56	770	15.99	1.506
598.56	770	14.99	2.17
663.94	964	77.65	0.338
663.94	964	76.65	0.321
663.94	964	75.65	0.456
663.94	964	74.65	0.479
663.94	964	73.65	0.426
663.94	964	72.65	0.596
663.94	964	71.65	0.363
663.94	964	70.65	0.371
663.94	964	69.65	0.377
663.94	964	68.65	0.344
663.94	964	67.65	0.39
663.94	964	66.65	0.358
663.94	964	65.65	0.311
663.94	964	64.65	0.352
663.94	964	63.65	0.432
663.94	964	62.65	0.383
663.94	964	61.65	0.358
663.94	964	60.65	0.304
663.94	964	59.65	0.291
663.94	964	58.65	0.378
663.94	964	57.65	0.278
663.94	964	56.65	0.306
663.94	964	55.65	0.322
663.94	964	54.65	0.324
663.94	964	53.65	0.476
663.94	964	52.65	0.67
663.94	964	51.65	0.378
663.94	964	50.65	0.332
663.94	964	49.65	0.284
663.94	964	48.65	0.461
663.94	964	47.65	0.671
663.94	964	46.65	0.531
663.94	964	45.65	0.442
663.94	964	44.65	0.558
663.94	964	43.65	0.315
663.94	964	42.65	0.297
663.94	964	41.65	0.346
663.94	964	40.65	0.343
663.94	964	39.65	0.288
663.94	964	38.65	0.275
663.94	964	37.65	0.287
663.94	964	36.65	0.297
663.94	964	35.65	0.315
663.94	964	34.65	0.314
663.94	964	33.65	0.341
663.94	964	32.65	0.588
663.94	964	31.65	0.829
663.94	964	30.65	0.904
663.94	964	29.65	0.631
663.94	964	28.65	0.754
663.94	964	27.65	0.428
663.94	964	26.65	0.364
663.94	964	25.65	0.362
663.94	964	24.65	0.565
663.94	964	23.65	1.135
851.25	947	86.43	0.709
851.25	947	85.43	0.893
851.25	947	84.43	0.569
851.25	947	83.43	0.495
851.25	947	82.43	0.63
851.25	947	81.43	0.552
851.25	947	80.43	0.743
851.25	947	79.43	0.377
851.25	947	78.43	0.247
851.25	947	77.43	0.269
851.25	947	76.43	0.383
851.25	947	75.43	0.518
851.25	947	74.43	0.529
851.25	947	73.43	0.4
851.25	947	72.43	0.634
851.25	947	71.43	0.619
851.25	947	70.43	0.611
851.25	947	69.43	0.617
851.25	947	68.43	0.654
851.25	947	67.43	0.768
851.25	947	66.43	0.937
851.25	947	65.43	0.647
851.25	947	64.43	0.742
851.25	947	63.43	0.717
851.25	947	62.43	0.717
851.25	947	61.43	1.015
851.25	947	60.43	0.313
851.25	947	59.43	0.441
851.25	947	58.43	0.422
851.25	947	57.43	0.715
851.25	947	56.43	1.155
851.25	947	55.43	0.942
851.25	947	49.43	0.658
851.25	947	48.43	0.722
851.25	947	47.43	0.64
851.25	947	46.43	0.676
851.25	947	45.43	0.709
851.25	947	44.43	0.616
851.25	947	43.43	0.517
851.25	947	42.43	0.466
851.25	947	41.43	0.661
851.25	947	40.43	0.599
851.25	947	39.43	0.403
851.25	947	38.43	0.378
851.25	947	37.43	0.395
851.25	947	36.43	0.525
851.25	947	35.43	0.545
851.25	947	34.43	0.313
851.25	947	33.43	0.361
851.25	947	32.43	0.371
851.25	947	31.43	0.44
851.25	947	30.43	0.867
851.25	947	29.43	1.355
851.25	947	28.43	0.905
851.25	947	27.43	0.467
851.25	947	26.43	0.485
851.25	947	25.43	0.442
851.25	947	24.43	0.446
851.25	947	23.43	0.826
851.25	947	22.43	0.809
851.25	947	21.43	0.937
851.25	947	20.43	0.842
851.25	947	19.43	0.838
669.88	1014	73	0.485
669.88	1014	72	0.432
669.88	1014	71	0.268
669.88	1014	70	0.385
669.88	1014	69	0.265
669.88	1014	68	0.315
669.88	1014	67	0.461
669.88	1014	66	0.31
669.88	1014	65	0.335
669.88	1014	64	0.268
669.88	1014	63	0.216
669.88	1014	62	0.245
669.88	1014	61	0.263
669.88	1014	60	0.224
669.88	1014	59	0.246
669.88	1014	58	0.544
669.88	1014	57	0.446
669.88	1014	56	0.46
669.88	1014	55	0.513
669.88	1014	54	0.511
669.88	1014	53	0.481
669.88	1014	52	0.522
669.88	1014	51	0.444
669.88	1014	50	0.4
669.88	1014	49	0.427
669.88	1014	48	0.554
669.88	1014	47	0.467
669.88	1014	46	0.474
669.88	1014	45	0.499
669.88	1014	44	0.286
669.88	1014	43	0.343
669.88	1014	42	0.411
669.88	1014	41	0.827
669.88	1014	40	0.836
669.88	1014	39	1.325
669.88	1014	38	0.539
669.88	1014	37	0.64
669.88	1014	36	0.515
669.88	1014	35	0.96
669.88	1014	34	0.512
669.88	1014	33	0.544
669.88	1014	32	0.396
669.88	1014	31	0.37
669.88	1014	30	0.492
669.88	1014	29	0.479
669.88	1014	28	0.45
669.88	1014	27	0.662
669.88	1014	26	0.427
669.88	1014	25	0.327
669.88	1014	24	0.478
669.88	1014	23	0.476
669.88	1014	22	0.507
669.88	1014	21	0.415
669.88	1014	20	0.458
669.88	1014	19	0.559
669.88	1014	18	0.502
669.88	1014	17	0.651
669.88	1014	16	0.753
614.56	670	89.3	0.898
614.56	670	88.3	0.625
614.56	670	87.3	1.02
614.56	670	86.3	0.804
614.56	670	85.3	0.693
614.56	670	84.3	0.727
614.56	670	83.3	0.662
614.56	670	82.3	0.526
614.56	670	81.3	0.536
614.56	670	80.3	0.405
614.56	670	79.3	0.511
614.56	670	78.3	0.492
614.56	670	77.3	0.963
614.56	670	76.3	1.15
614.56	670	75.3	0.725
614.56	670	74.3	0.756
614.56	670	73.3	1.105
614.56	670	72.3	0.592
614.56	670	71.3	0.376
614.56	670	70.3	0.613
614.56	670	69.3	0.362
614.56	670	68.3	0.305
614.56	670	67.3	0.303
614.56	670	66.3	0.424
614.56	670	54.3	0.54
614.56	670	53.3	0.514
614.56	670	52.3	1.2
614.56	670	51.3	0.569
614.56	670	50.3	0.463
614.56	670	49.3	0.331
614.56	670	48.3	0.31
614.56	670	47.3	0.253
614.56	670	46.3	0.33
614.56	670	45.3	0.369
614.56	670	44.3	0.283
614.56	670	43.3	0.244
614.56	670	42.3	0.39
614.56	670	41.3	0.889
614.56	670	37.3	0.333
614.56	670	33.3	0.426
614.56	670	32.3	0.371
614.56	670	31.3	1.195
614.56	670	30.3	0.565
614.56	670	29.3	0.813
614.56	670	28.3	1.405
614.56	670	27.3	0.965
614.56	670	26.3	0.696
614.56	670	25.3	1.005
614.56	670	24.3	1.23
614.56	670	23.3	0.747
614.56	670	22.3	0.517
614.56	670	21.3	0.828
614.56	670	20.3	1.53
672.75	1064	70.64	0.422
672.75	1064	69.64	0.431
672.75	1064	68.64	0.365
672.75	1064	67.64	0.39
672.75	1064	66.64	0.472
672.75	1064	65.64	0.352
672.75	1064	64.64	0.267
672.75	1064	63.64	0.27
672.75	1064	62.64	0.259
672.75	1064	61.64	0.266
672.75	1064	60.64	0.258
672.75	1064	59.64	0.297
672.75	1064	58.64	0.326
672.75	1064	57.64	0.238
672.75	1064	56.64	0.217
672.75	1064	55.64	0.375
672.75	1064	54.64	0.209
672.75	1064	53.64	0.264
672.75	1064	52.64	0.237
672.75	1064	51.64	0.547
672.75	1064	46.64	0.348
672.75	1064	45.64	1.47
672.75	1064	44.64	1.22
672.75	1064	43.64	1.47
672.75	1064	42.64	1.145
672.75	1064	41.64	0.795
672.75	1064	40.64	0.848
672.75	1064	39.64	0.831
672.75	1064	38.64	0.83
672.75	1064	37.64	0.386
672.75	1064	36.64	0.317
672.75	1064	35.64	0.326
672.75	1064	34.64	0.344
672.75	1064	33.64	0.279
672.75	1064	32.64	0.319
672.75	1064	31.64	0.373
672.75	1064	30.64	0.243
672.75	1064	29.64	0.226
672.75	1064	28.64	0.486
672.75	1064	27.64	0.619
672.75	1064	26.64	1.015
672.75	1064	25.64	0.807
672.75	1064	24.64	0.398
672.75	1064	23.64	0.466
672.75	1064	22.64	0.792
672.75	1064	21.64	0.842
672.75	1064	20.64	0.362
672.75	1064	19.64	0.428
672.75	1064	18.64	1.115
601.88	570	96.12	1.34
601.88	570	95.12	0.783
601.88	570	94.12	0.269
601.88	570	93.12	0.425
601.88	570	92.12	0.206
601.88	570	91.12	0.243
601.88	570	90.12	0.957
601.88	570	89.12	0.285
601.88	570	66.12	0.263
601.88	570	61.12	0.475
601.88	570	60.12	0.312
601.88	570	59.12	0.298
601.88	570	58.12	0.177
601.88	570	57.12	0.15
601.88	570	56.12	0.246
601.88	570	55.12	0.217
601.88	570	54.12	0.423
601.88	570	53.12	0.272
601.88	570	52.12	0.139
601.88	570	51.12	0.115
601.88	570	50.12	0.219
601.88	570	49.12	0.493
601.88	570	48.12	0.431
601.88	570	47.12	0.468
601.88	570	46.12	0.476
601.88	570	45.12	2.73
601.88	570	44.12	1.37
601.88	570	43.12	0.785
601.88	570	42.12	0.566
601.88	570	41.12	1.495
601.88	570	40.12	0.442
601.88	570	39.12	0.602
601.88	570	38.12	0.696
601.88	570	37.12	0.452
601.88	570	36.12	0.929
601.88	570	35.12	0.861
601.88	570	34.12	0.407
601.88	570	33.12	0.306
601.88	570	32.12	0.251
601.88	570	31.12	0.265
601.88	570	30.12	0.457
601.88	570	29.12	0.493
601.88	570	28.12	0.982
601.88	570	27.12	0.916
601.88	570	26.12	0.914
601.88	570	25.12	0.371
601.88	570	24.12	0.468
601.88	570	23.12	0.559
601.88	570	22.12	0.705
601.88	570	21.12	0.33
601.88	570	20.12	0.394
601.88	570	19.12	0.325
601.88	570	18.12	0.43
601.88	570	17.12	0.415
601.88	570	16.12	0.971
601.88	570	15.12	0.842
873.69	747	100.43	0.332
873.69	747	99.43	0.313
873.69	747	98.43	0.297
873.69	747	97.43	0.309
873.69	747	96.43	0.388
873.69	747	95.43	0.328
873.69	747	94.43	0.336
873.69	747	93.43	0.44
873.69	747	92.43	0.379
873.69	747	91.43	0.413
873.69	747	90.43	0.421
873.69	747	89.43	0.669
873.69	747	88.43	0.637
873.69	747	87.43	0.531
873.69	747	86.43	0.737
873.69	747	85.43	0.768
873.69	747	80.43	0.295
873.69	747	79.43	0.277
873.69	747	78.43	0.346
873.69	747	77.43	0.355
873.69	747	76.43	0.345
873.69	747	75.43	0.346
873.69	747	74.43	0.351
873.69	747	73.43	0.495
873.69	747	72.43	0.394
873.69	747	71.43	0.422
873.69	747	70.43	0.421
873.69	747	30.43	0.7
873.69	747	29.43	0.596
873.69	747	28.43	0.781
873.69	747	27.43	0.76
873.69	747	26.43	0.915
873.69	747	25.43	0.374
608.63	472	85.68	0.28
608.63	472	84.68	0.315
608.63	472	83.68	0.316
608.63	472	82.68	0.262
608.63	472	81.68	0.229
608.63	472	80.68	0.291
608.63	472	79.68	0.292
608.63	472	78.68	0.341
608.63	472	77.68	0.305
608.63	472	76.68	0.258
608.63	472	75.68	0.258
608.63	472	74.68	0.284
608.63	472	73.68	0.252
608.63	472	46.68	0.252
608.63	472	45.68	0.267
608.63	472	44.68	0.264
608.63	472	43.68	0.411
608.63	472	42.68	0.564
608.63	472	41.68	0.432
608.63	472	40.68	0.382
608.63	472	39.68	0.377
608.63	472	38.68	0.288
608.63	472	37.68	0.33
608.63	472	36.68	0.302
608.63	472	35.68	0.345
608.63	472	34.68	0.328
608.63	472	33.68	0.295
608.63	472	32.68	0.293
608.63	472	31.68	0.429
608.63	472	30.68	0.34
608.63	472	29.68	0.281
608.63	472	28.68	0.297
608.63	472	27.68	0.252
608.63	472	26.68	0.278
667.19	1113	55.47	0.456
667.19	1113	54.47	0.391
667.19	1113	53.47	0.485
667.19	1113	52.47	0.395
667.19	1113	51.47	0.494
667.19	1113	50.47	0.493
667.19	1113	49.47	0.256
667.19	1113	48.47	0.339
667.19	1113	47.47	0.33
667.19	1113	46.47	0.491
667.19	1113	45.47	0.307
667.19	1113	44.47	0.728
667.19	1113	43.47	0.841
667.19	1113	42.47	0.788
667.19	1113	41.47	0.692
667.19	1113	40.47	0.658
667.19	1113	39.47	0.807
667.19	1113	38.47	0.548
667.19	1113	37.47	0.733
667.19	1113	36.47	0.704
667.19	1113	35.47	0.333
667.19	1113	34.47	0.411
667.19	1113	33.47	0.323
667.19	1113	32.47	0.307
667.19	1113	31.47	0.326
667.19	1113	30.47	0.437
667.19	1113	29.47	0.316
667.19	1113	28.47	0.474
667.19	1113	27.47	0.245
667.19	1113	26.47	0.55
667.19	1113	25.47	0.447
667.19	1113	24.47	0.352
667.19	1113	23.47	0.306
667.19	1113	22.47	0.261
667.19	1113	21.47	0.488
667.19	1113	20.47	0.572
667.19	1113	19.47	0.688
667.19	1113	18.47	0.528
667.19	1113	17.47	0.988
668.56	1161	44.07	0.806
668.56	1161	43.07	0.932
668.56	1161	42.07	0.855
668.56	1161	41.07	0.785
668.56	1161	40.07	0.885
668.56	1161	39.07	1.035
668.56	1161	38.07	0.995
668.56	1161	37.07	0.42
668.56	1161	36.07	0.592
668.56	1161	35.07	0.583
668.56	1161	34.07	0.627
668.56	1161	33.07	0.798
668.56	1161	32.07	0.614
668.56	1161	31.07	0.581
668.56	1161	30.07	0.619
668.56	1161	29.07	0.644
668.56	1161	28.07	0.455
668.56	1161	27.07	0.559
668.56	1161	26.07	0.623
668.56	1161	25.07	0.762
668.56	1161	24.07	1.9
668.56	1161	23.07	1.165
668.56	1161	22.07	0.89
668.56	1161	21.07	1.245
556.5	426	68.13	0.294
556.5	426	67.13	0.282
556.5	426	66.13	0.359
556.5	426	65.13	0.338
556.5	426	64.13	0.294
556.5	426	54.13	0.264
556.5	426	53.13	0.349
556.5	426	52.13	0.465
556.5	426	51.13	0.321
556.5	426	45.13	0.323
556.5	426	44.13	0.237
556.5	426	43.13	0.684
556.5	426	42.13	0.47
556.5	426	41.13	0.368
556.5	426	40.13	0.309
556.5	426	39.13	0.352
556.5	426	38.13	0.311
556.5	426	20.13	0.541
556.5	426	19.13	0.721
556.5	426	18.13	0.447
556.5	426	17.13	0.251
506.38	678	58.31	0.475
506.38	678	57.31	0.469
506.38	678	56.31	0.509
506.38	678	55.31	0.494
506.38	678	54.31	0.596
506.38	678	53.31	0.385
506.38	678	52.31	0.469
506.38	678	51.31	0.402
506.38	678	50.31	0.38
506.38	678	49.31	0.409
506.38	678	48.31	0.521
506.38	678	47.31	0.785
506.38	678	46.31	0.34
506.38	678	45.31	0.485
506.38	678	44.31	0.259
506.38	678	43.31	0.427
506.38	678	42.31	0.275
506.38	678	41.31	0.377
506.38	678	37.31	0.316
506.38	678	36.31	0.31
506.38	678	35.31	0.246
506.38	678	31.31	0.551
506.38	678	30.31	0.547
506.38	678	29.31	0.185
506.38	678	28.31	0.314
506.38	678	27.31	0.389
506.38	678	26.31	0.36
506.38	678	25.31	0.3
506.38	678	24.31	0.381
506.38	678	23.31	0.422
506.38	678	22.31	0.586
506.38	678	21.31	0.127
506.38	678	20.31	0.428
506.38	678	19.31	0.257
506.38	678	18.31	0.516
556.13	475	118.6	0.239
556.13	475	117.6	0.312
556.13	475	116.6	0.233
556.13	475	115.6	0.253
556.13	475	114.6	0.296
556.13	475	113.6	0.279
556.13	475	112.6	0.331
556.13	475	81.6	0.256
556.13	475	80.6	0.309
556.13	475	79.6	0.318
556.13	475	78.6	0.355
556.13	475	77.6	0.33
556.13	475	76.6	0.279
556.13	475	75.6	0.302
556.13	475	72.6	0.287
556.13	475	71.6	0.435
556.13	475	70.6	0.447
556.13	475	53.6	0.447
556.13	475	52.6	0.439
556.13	475	51.6	0.378
556.13	475	50.6	0.38
556.13	475	49.6	0.437
556.13	475	48.6	0.497
556.13	475	47.6	0.449
556.13	475	46.6	0.468
556.13	475	45.6	0.342
556.13	475	44.6	0.339
556.13	475	43.6	0.314
556.13	475	42.6	0.361
556.13	475	41.6	0.21
556.13	475	40.6	0.421
556.13	475	39.6	0.635
556.13	475	38.6	0.612
556.13	475	37.6	0.568
556.13	475	36.6	0.623
556.13	475	35.6	0.471
556.13	475	34.6	0.532
556.13	475	33.6	0.314
556.13	475	32.6	0.403
556.13	475	31.6	0.466
556.13	475	30.6	0.469
556.13	475	29.6	0.279
556.13	475	28.6	0.242
556.13	475	27.6	0.274
556.13	475	26.6	0.27
556.13	475	25.6	0.491
556.13	475	24.6	0.511
556.13	475	23.6	0.441
556.13	475	22.6	0.249
556.13	475	21.6	0.389
556.13	475	20.6	0.421
556.13	475	19.6	0.692
556.13	475	18.6	0.457
556.13	475	17.6	0.534
556.13	475	16.6	0.499
494.69	579	100.07	0.315
494.69	579	99.07	0.294
494.69	579	86.07	0.321
494.69	579	85.07	0.281
494.69	579	84.07	0.484
494.69	579	83.07	0.307
494.69	579	82.07	0.362
494.69	579	81.07	0.338
494.69	579	80.07	0.326
494.69	579	79.07	0.404
494.69	579	78.07	0.618
494.69	579	77.07	0.597
494.69	579	76.07	0.742
494.69	579	75.07	0.275
494.69	579	74.07	0.505
494.69	579	63.07	0.646
494.69	579	62.07	0.557
494.69	579	61.07	0.602
494.69	579	60.07	0.804
494.69	579	59.07	0.441
494.69	579	58.07	0.401
494.69	579	57.07	0.744
494.69	579	56.07	0.346
494.69	579	55.07	0.297
494.69	579	54.07	0.429
494.69	579	53.07	0.62
494.69	579	52.07	0.461
494.69	579	51.07	0.389
494.69	579	50.07	0.48
494.69	579	49.07	0.522
494.69	579	48.07	0.558
494.69	579	47.07	0.395
494.69	579	46.07	0.29
494.69	579	45.07	0.388
494.69	579	44.07	0.372
494.69	579	43.07	1.265
494.69	579	42.07	1.035
494.69	579	41.07	0.743
494.69	579	40.07	0.47
494.69	579	39.07	0.36
494.69	579	38.07	0.303
494.69	579	37.07	0.483
494.69	579	36.07	0.645
494.69	579	35.07	0.383
494.69	579	34.07	0.462
494.69	579	33.07	0.44
494.69	579	32.07	0.349
494.69	579	31.07	0.31
494.69	579	30.07	0.45
494.69	579	29.07	0.469
494.69	579	28.07	0.62
494.69	579	27.07	0.947
494.69	579	26.07	0.507
494.69	579	25.07	0.526
494.69	579	24.07	0.598
494.69	579	23.07	0.406
494.69	579	22.07	0.497
494.69	579	21.07	0.415
494.69	579	20.07	0.282
494.69	579	19.07	0.341
494.69	579	18.07	0.202
494.69	579	17.07	0.247
494.69	579	16.07	0.233
549.56	525	113.82	0.422
549.56	525	112.82	0.339
549.56	525	111.82	0.258
549.56	525	110.82	0.255
549.56	525	109.82	0.205
549.56	525	108.82	0.44
549.56	525	107.82	0.258
549.56	525	106.82	0.286
549.56	525	105.82	0.282
549.56	525	104.82	0.256
549.56	525	75.82	0.804
549.56	525	74.82	0.537
549.56	525	73.82	0.372
549.56	525	72.82	0.591
549.56	525	49.82	0.333
549.56	525	48.82	0.317
549.56	525	47.82	0.255
549.56	525	46.82	0.334
549.56	525	45.82	0.415
549.56	525	44.82	0.394
549.56	525	43.82	0.446
549.56	525	42.82	0.301
549.56	525	41.82	0.74
549.56	525	40.82	0.543
549.56	525	39.82	0.504
549.56	525	38.82	0.643
549.56	525	37.82	0.573
549.56	525	36.82	0.552
549.56	525	35.82	0.517
549.56	525	34.82	0.577
549.56	525	33.82	0.688
549.56	525	32.82	1.025
549.56	525	31.82	1.025
549.56	525	30.82	0.925
549.56	525	29.82	0.548
549.56	525	28.82	0.303
549.56	525	27.82	0.366
549.56	525	26.82	0.322
549.56	525	25.82	0.451
549.56	525	24.82	0.347
549.56	525	23.82	0.341
549.56	525	22.82	0.508
549.56	525	21.82	0.453
549.56	525	20.82	0.624
549.56	525	19.82	0.988
549.56	525	18.82	0.588
549.56	525	17.82	0.903
549.56	525	16.82	0.921
495.44	479	85.65	0.351
495.44	479	84.65	0.334
495.44	479	83.65	0.341
495.44	479	82.65	0.329
495.44	479	81.65	0.329
495.44	479	80.65	0.363
495.44	479	79.65	0.302
495.44	479	78.65	0.327
495.44	479	77.65	0.303
495.44	479	76.65	0.295
495.44	479	75.65	0.286
495.44	479	74.65	0.28
495.44	479	73.65	0.334
495.44	479	72.65	0.291
495.44	479	71.65	0.274
495.44	479	70.65	0.287
495.44	479	69.65	0.349
495.44	479	68.65	0.329
495.44	479	67.65	0.297
495.44	479	66.65	0.321
495.44	479	65.65	0.294
495.44	479	64.65	0.358
495.44	479	63.65	0.261
495.44	479	62.65	0.282
495.44	479	61.65	0.531
495.44	479	60.65	0.832
495.44	479	59.65	0.64
495.44	479	58.65	0.504
495.44	479	57.65	0.39
495.44	479	56.65	0.426
495.44	479	55.65	0.396
495.44	479	54.65	0.457
495.44	479	53.65	0.525
495.44	479	32.65	0.794
495.44	479	31.65	1.565
495.44	479	30.65	0.767
495.44	479	29.65	0.997
495.44	479	28.65	0.845
495.44	479	27.65	0.918
495.44	479	26.65	0.642
495.44	479	25.65	0.629
495.44	479	24.65	0.61
495.44	479	23.65	0.656
495.44	479	22.65	1.945
495.44	479	21.65	0.739
495.44	479	20.65	0.662
495.44	479	19.65	0.668
659.44	470	44.07	0.305
659.44	470	43.07	0.373
659.44	470	34.07	0.17
659.44	470	33.07	0.399
659.44	470	32.07	1.965
659.44	470	31.07	0.571
659.44	470	30.07	0.386
659.44	470	29.07	0.496
659.44	470	28.07	0.843
659.44	470	27.07	1.325
659.44	470	26.07	1.365
659.44	470	25.07	0.564
659.44	470	24.07	0.283
659.44	470	23.07	0.226
659.44	470	22.07	0.396
659.44	470	21.07	0.534
659.44	470	20.07	0.551
659.44	470	19.07	0.747
659.44	470	18.07	0.651
659.44	470	17.07	0.342
479.81	383	43.04	0.351
479.81	383	42.04	0.376
479.81	383	41.04	0.455
479.81	383	40.04	0.559
479.81	383	39.04	0.554
479.81	383	38.04	0.466
479.81	383	37.04	0.5
479.81	383	36.04	0.49
479.81	383	35.04	0.484
479.81	383	34.04	0.469
479.81	383	33.04	0.548
479.81	383	32.04	0.272
479.81	383	31.04	0.264
479.81	383	30.04	0.493
479.81	383	29.04	0.566
479.81	383	28.04	0.628
479.81	383	27.04	0.501
479.81	383	26.04	0.392
479.81	383	25.04	0.298
479.81	383	24.04	0.367
479.81	383	23.04	0.316
479.81	383	22.04	0.154
479.81	383	21.04	0.151
551.75	575	73.31	0.684
551.75	575	72.31	0.76
551.75	575	71.31	0.702
551.75	575	70.31	0.625
551.75	575	69.31	0.603
551.75	575	68.31	0.616
551.75	575	67.31	0.639
551.75	575	66.31	0.41
551.75	575	65.31	0.426
551.75	575	64.31	0.432
551.75	575	63.31	0.398
551.75	575	62.31	0.39
551.75	575	61.31	0.446
551.75	575	60.31	0.648
551.75	575	59.31	0.407
551.75	575	58.31	0.369
551.75	575	57.31	0.418
551.75	575	56.31	0.524
551.75	575	55.31	0.517
551.75	575	54.31	0.523
551.75	575	53.31	0.627
551.75	575	52.31	0.841
551.75	575	51.31	0.721
551.75	575	50.31	1.01
551.75	575	49.31	0.997
551.75	575	48.31	0.504
551.75	575	47.31	0.537
551.75	575	38.31	0.575
551.75	575	37.31	0.318
551.75	575	36.31	0.562
551.75	575	35.31	0.303
551.75	575	34.31	0.283
551.75	575	33.31	0.371
551.75	575	32.31	0.649
551.75	575	31.31	0.943
551.75	575	30.31	1.1
551.75	575	29.31	0.887
551.75	575	28.31	0.728
551.75	575	27.31	0.346
551.75	575	26.31	0.416
551.75	575	25.31	0.669
551.75	575	24.31	0.261
551.75	575	23.31	0.406
551.75	575	22.31	0.408
551.75	575	21.31	0.397
551.75	575	20.31	0.961
551.75	575	19.31	1.285
551.75	575	18.31	1.11
551.75	575	17.31	1.02
494.25	778	73.62	0.531
494.25	778	72.62	0.402
494.25	778	71.62	0.331
494.25	778	70.62	0.309
494.25	778	69.62	0.284
